node_id,x_coord,y_coord,zone_id,EXTERNAL,PNR_2015,PNR_2019,PNR_2024,PNR_2030,PNR_2040,PNR_2050,PNR_2030UF,PNR_2040UF,PNR_2050UF,GEOMETRYSO,GEOMETRY_1,wkt_geom
1974,430115.43676,4602686.81105,628,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430115.4 4602687)
1975,430799.46742,4601977.34259,633,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430799.5 4601977)
1976,431381.87333,4601953.90502,834,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431381.9 4601954)
1977,431403.56714,4603002.70503,833,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431403.6 4603003)
1978,427717.8583,4621518.03743,347,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427717.9 4621518)
1979,431057.84318,4603002.07666,813,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431057.8 4603002)
1980,431047.62656,4602672.26665,630,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431047.6 4602672)
1981,432845.16644,4626496.89589,217,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432845.2 4626497)
1982,432006.54666,4626500.59314,218,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432006.5 4626501)
1983,431810.32737,4602999.55298,815,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431810.3 4603000)
1984,431808.91086,4604212.08992,808,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431808.9 4604212)
1985,419007.99243,4647529.65098,4,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419008 4647530)
1986,421008.18815,4632382.49591,708,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421008.2 4632382)
1987,431363.70358,4629987.86272,177,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431363.7 4629988)
1988,419045.35759,4646314.58291,650,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419045.4 4646315)
1989,430820.31432,4621556.5441,331,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430820.3 4621557)
1990,429038.1092,4617844.94792,433,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429038.1 4617845)
1991,414127.70992,4637749.46965,670,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414127.7 4637749)
1992,413111.50999,4633734.03423,685,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413111.5 4633734)
1993,429023.84433,4649972.72946,21,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429023.8 4649973)
1994,419575.65672,4647510.67403,6,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419575.7 4647511)
1995,428236.77352,4625598.65458,264,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428236.8 4625599)
1996,419185.48099,4645109.20478,14,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419185.5 4645109)
1997,429098.11842,4632218.85177,776,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429098.1 4632219)
1998,428139.93321,4619961.76496,377,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428139.9 4619962)
1999,428144.70634,4620792.9778,377,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428144.7 4620793)
2000,428109.14559,4619138.53313,405,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428109.1 4619139)
2001,433110.90017,4630545.02865,170,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433110.9 4630545)
2002,433258.31218,4625406.56819,239,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433258.3 4625407)
2003,428185.94494,4623268.85286,296,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428185.9 4623269)
2004,428159.87966,4622446.03836,296,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428159.9 4622446)
2005,432696.94882,4630545.44957,181,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432696.9 4630545)
2006,430834.75945,4619073.02585,447,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430834.8 4619073)
2007,430844.40706,4618941.92167,453,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430844.4 4618942)
2008,430927.53474,4618358.67713,460,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430927.5 4618359)
2009,431019.0287,4617923.59421,460,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431019 4617924)
2010,427907.68644,4620794.51995,377,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427907.7 4620795)
2011,428156.46866,4620968.98707,348,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428156.5 4620969)
2012,428524.36265,4621096.92983,348,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428524.4 4621097)
2013,430954.89431,4618646.42207,458,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430954.9 4618646)
2014,431017.33802,4618138.02698,460,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431017.3 4618138)
2015,427871.28338,4610122.23968,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427871.3 4610122)
2016,428198.09382,4623680.94894,280,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428198.1 4623681)
2017,432601.64496,4617873.35216,466,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432601.6 4617873)
2018,431128.89583,4624408.15797,243,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431128.9 4624408)
2019,430980.24921,4620004.99248,398,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430980.2 4620005)
2020,428975.08567,4621078.09796,350,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428975.1 4621078)
2021,427442.49882,4617687.34633,432,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427442.5 4617687)
2022,427075.72109,4615475.96314,441,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427075.7 4615476)
2023,423063.57739,4610915.1918,597,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423063.6 4610915)
2024,431224.57788,4615092.55804,492,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431224.6 4615093)
2025,431028.61874,4616449.17721,479,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431028.6 4616449)
2026,430337.59013,4618969.64196,429,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430337.6 4618970)
2027,428246.15102,4614641.49238,538,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428246.2 4614641)
2028,428306.35124,4611929.29263,886,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428306.4 4611929)
2029,431403.84133,4598270.90908,846,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431403.8 4598271)
2030,432162.06285,4598187.93598,846,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432162.1 4598188)
2031,429174.24068,4608099.13851,586,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429174.2 4608099)
2032,420498.77578,4647493.01124,7,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420498.8 4647493)
2033,429397.39591,4606295.8676,916,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429397.4 4606296)
2034,429892.16847,4606262.04638,916,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429892.2 4606262)
2035,428331.87571,4610093.30957,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428331.9 4610093)
2036,452675.5121,4605703.76895,864,0,0,0,0,0,0,0,0,0,0,1,1,POINT (452675.5 4605704)
2037,419429.52661,4638651.60899,661,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419429.5 4638652)
2038,429031.67834,4648261.07925,26,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429031.7 4648261)
2039,429038.91633,4640525.23141,741,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429038.9 4640525)
2040,429061.3378,4636227.95428,757,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429061.3 4636228)
2041,429168.67279,4633475.31528,774,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429168.7 4633475)
2042,429105.40313,4632625.3932,776,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429105.4 4632625)
2043,429076.05244,4631797.70097,778,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429076.1 4631798)
2044,429015.19982,4629312.48829,783,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429015.2 4629312)
2045,428821.78356,4628321.45632,786,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428821.8 4628321)
2046,428215.9018,4624440.64321,272,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428215.9 4624441)
2047,428173.97224,4622890.90979,296,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428174 4622891)
2048,428150.6946,4621954.8497,322,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428150.7 4621955)
2049,428041.92817,4617671.56948,436,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428041.9 4617672)
2050,433390.55331,4628598.05809,199,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433390.6 4628598)
2051,433271.61658,4627895.4655,206,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433271.6 4627895)
2052,420942.5901,4645057.02489,15,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420942.6 4645057)
2053,420031.64343,4647503.67368,6,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420031.6 4647504)
2054,431319.99954,4628643.24508,191,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431320 4628643)
2055,430435.6035,4623206.12135,285,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430435.6 4623206)
2056,430858.44301,4623187.83067,286,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430858.4 4623188)
2057,420925.25549,4618861.99853,841,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420925.3 4618862)
2058,433126.47646,4625408.94498,238,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433126.5 4625409)
2059,431785.16188,4594028.26225,855,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431785.2 4594028)
2060,433819.81194,4608453.56065,588,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433819.8 4608454)
2061,425851.89697,4627375.17866,262,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425851.9 4627375)
2062,425839.4709,4624475.53498,270,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425839.5 4624476)
2063,426814.87347,4622771.39966,271,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426814.9 4622771)
2064,420140.38575,4645084.1259,11,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420140.4 4645084)
2065,421774.82979,4647478.90111,2,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421774.8 4647479)
2066,421759.66718,4645693.79166,13,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421759.7 4645694)
2067,421548.31595,4645356.84168,16,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421548.3 4645357)
2068,420943.08417,4645351.0932,16,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420943.1 4645351)
2069,420909.50981,4650025.60884,2,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420909.5 4650026)
2070,420927.95947,4648800.63072,2,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420928 4648801)
2071,421406.02289,4647482.83534,2,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421406 4647483)
2072,424180.21906,4646624.04282,29,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424180.2 4646624)
2073,432240.45087,4607866.02821,914,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432240.5 4607866)
2074,432250.22921,4609361.27177,575,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432250.2 4609361)
2075,430616.93663,4607081.6401,911,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430616.9 4607082)
2076,431980.68285,4607061.76625,913,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431980.7 4607062)
2077,433269.20614,4625689.55905,228,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433269.2 4625690)
2078,432241.77875,4606920.91153,913,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432241.8 4606921)
2079,424988.80984,4645842.04621,36,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424988.8 4645842)
2080,425799.54654,4646643.27087,30,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425799.5 4646643)
2081,432380.35875,4606031.77123,917,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432380.4 4606032)
2082,426615.24867,4645846.84425,37,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426615.2 4645847)
2083,432624.087,4605402.10826,918,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432624.1 4605402)
2084,422166.14321,4609628.93433,611,0,0,0,0,0,0,0,0,0,0,1,1,POINT (422166.1 4609629)
2085,423938.21866,4609572.87289,605,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423938.2 4609573)
2086,427410.08659,4646653.70395,31,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427410.1 4646654)
2087,424172.69245,4609171.63769,606,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424172.7 4609172)
2088,424164.03267,4608352.54227,621,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424164 4608353)
2089,428229.51212,4647456.48236,31,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428229.5 4647456)
2090,429030.82083,4646652.99975,32,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429030.8 4646653)
2091,424581.55738,4609172.3309,606,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424581.6 4609172)
2092,424579.67608,4609060.56193,614,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424579.7 4609061)
2093,425786.99075,4608973.46876,906,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425787 4608973)
2094,433947.64486,4625685.29004,230,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433947.6 4625685)
2095,433249.81447,4624889.09147,239,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433249.8 4624889)
2096,428227.56598,4645844.66852,31,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428227.6 4645845)
2097,413769.38066,4644320.22776,640,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413769.4 4644320)
2098,413766.46856,4642709.23448,646,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413766.5 4642709)
2099,413308.41536,4640520.64787,655,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413308.4 4640521)
2100,414204.52544,4640480.79782,657,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414204.5 4640481)
2101,419248.01686,4618066.99966,526,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419248 4618067)
2102,418781.3685,4618032.5376,524,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418781.4 4618033)
2103,414663.61883,4640911.31959,656,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414663.6 4640911)
2104,414223.26763,4640924.37176,654,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414223.3 4640924)
2105,413326.10483,4640956.21613,56,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413326.1 4640956)
2106,415780.56152,4640870.25723,660,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415780.6 4640870)
2107,427416.43354,4645028.91617,38,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427416.4 4645029)
2108,426620.13211,4644233.99249,37,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426620.1 4644234)
2109,424182.60741,4645043.01302,35,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424182.6 4645043)
2110,434718.47219,4638998.05121,744,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434718.5 4638998)
2111,430634.4542,4646642.15275,32,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430634.5 4646642)
2112,435495.84251,4638604.16528,765,0,0,0,0,0,0,0,0,0,0,1,1,POINT (435495.8 4638604)
2113,429925.11983,4631526.34363,141,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429925.1 4631526)
2114,429875.26609,4630533.08664,173,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429875.3 4630533)
2115,429826.70924,4629706.89003,784,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429826.7 4629707)
2116,429785.12358,4628898.11669,784,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429785.1 4628898)
2117,429805.34406,4627844.3035,264,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429805.3 4627844)
2118,429810.83877,4625461.65747,220,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429810.8 4625462)
2119,432626.66359,4619144.90668,455,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432626.7 4619145)
2120,429302.46034,4611418.93823,886,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429302.5 4611419)
2121,431381.13432,4601638.63486,834,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431381.1 4601639)
2122,429832.63023,4645837.24225,39,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429832.6 4645837)
2123,430159.60531,4601994.75935,632,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430159.6 4601995)
2124,433948.61652,4624878.60589,248,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433948.6 4624879)
2125,429644.88668,4602013.67515,628,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429644.9 4602014)
2126,429062.04118,4637829.07699,746,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429062 4637829)
2127,427413.96252,4643013.03917,44,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427414 4643013)
2128,430691.82181,4637725.49345,758,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430691.8 4637725)
2129,430980.6875,4637719.78371,754,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430980.7 4637720)
2130,419692.80716,4615265.75953,840,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419692.8 4615266)
2131,432282.00778,4637674.46007,754,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432282 4637674)
2132,427831.68945,4637826.81024,757,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427831.7 4637827)
2133,426217.73133,4637841.44453,79,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426217.7 4637841)
2134,418719.80644,4616984.35984,529,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418719.8 4616984)
2135,413264.83833,4639461.91318,664,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413264.8 4639462)
2136,412566.36002,4642286.07538,50,0,0,0,0,0,0,0,0,0,0,1,1,POINT (412566.4 4642286)
2137,420144.71957,4643461.51152,58,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420144.7 4643462)
2138,412315.19396,4642703.81637,643,0,0,0,0,0,0,0,0,0,0,1,1,POINT (412315.2 4642704)
2139,409574.35762,4642682.74243,651,0,0,0,0,0,0,0,0,0,0,1,1,POINT (409574.4 4642683)
2140,418534.12286,4634954.29614,677,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418534.1 4634954)
2141,423006.59675,4639443.92622,72,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423006.6 4639444)
2142,422973.43322,4640693.98778,68,0,0,0,0,0,0,0,0,0,0,1,1,POINT (422973.4 4640694)
2143,416884.49006,4633810.56098,690,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416884.5 4633811)
2144,416561.02638,4634204.5577,688,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416561 4634205)
2145,416566.91057,4634618.13079,687,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416566.9 4634618)
2146,415967.19997,4634621.66584,688,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415967.2 4634622)
2147,415822.46245,4634625.96584,686,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415822.5 4634626)
2148,425467.98082,4637838.30648,75,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425468 4637838)
2149,415865.49432,4634142.95308,689,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415865.5 4634143)
2150,425509.74524,4635666.28652,80,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425509.7 4635666)
2151,415992.08977,4634204.73268,688,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415992.1 4634205)
2152,416315.7482,4635426.55355,687,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416315.7 4635427)
2153,415967.46933,4635430.47107,687,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415967.5 4635430)
2154,414575.81827,4635438.679,673,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414575.8 4635439)
2155,418715.83235,4616843.07364,831,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418715.8 4616843)
2156,425729.63904,4634201.92785,87,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425729.6 4634202)
2157,418723.92289,4615038.56263,831,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418723.9 4615039)
2158,418711.53179,4615895.4326,829,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418711.5 4615895)
2159,418962.63411,4613675.02384,835,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418962.6 4613675)
2160,415193.62413,4634625.24407,686,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415193.6 4634625)
2161,429935.2161,4631984.92533,141,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429935.2 4631985)
2162,430398.94651,4631974.22862,144,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430398.9 4631974)
2163,430427.06349,4632910.3752,127,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430427.1 4632910)
2164,419691.81972,4613649.30885,836,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419691.8 4613649)
2165,431562.01107,4631647.25709,154,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431562 4631647)
2166,432290.72712,4631624.29589,156,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432290.7 4631624)
2167,428570.76285,4610203.11403,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428570.8 4610203)
2168,428535.88197,4609508.13889,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428535.9 4609508)
2169,425810.95118,4633388.59566,90,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425811 4633389)
2170,431478.21711,4631699.14181,147,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431478.2 4631699)
2171,433316.36283,4642191.69941,107,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433316.4 4642192)
2172,431536.16524,4631014.52175,167,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431536.2 4631015)
2173,431393.58811,4631015.35768,166,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431393.6 4631015)
2174,432763.34855,4631181.59458,156,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432763.3 4631182)
2175,433656.99969,4641835.61354,108,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433657 4641836)
2176,432698.5326,4630934.83282,169,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432698.5 4630935)
2177,430377.04206,4631049.30224,162,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430377 4631049)
2178,430312.58107,4631049.68029,161,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430312.6 4631050)
2179,429900.05575,4631056.39741,160,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429900.1 4631056)
2180,431208.97035,4628481.26968,195,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431209 4628481)
2181,432168.08115,4628452.11048,196,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432168.1 4628452)
2182,431745.59715,4628467.29433,192,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431745.6 4628467)
2183,432180.03203,4628865.08144,192,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432180 4628865)
2184,431754.33395,4628873.92992,192,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431754.3 4628874)
2185,431763.14549,4629293.27374,188,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431763.1 4629293)
2186,432145.706,4627787.05752,196,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432145.7 4627787)
2187,431533.30986,4628472.89783,195,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431533.3 4628473)
2188,431509.08521,4627802.73017,202,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431509.1 4627803)
2189,431925.30791,4627351.55838,204,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431925.3 4627352)
2190,431493.67573,4627357.54139,211,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431493.7 4627358)
2191,431708.97746,4627353.83359,213,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431709 4627354)
2192,432337.905,4627335.03423,204,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432337.9 4627335)
2193,431672.52452,4626516.19155,218,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431672.5 4626516)
2194,431616.36257,4625426.30462,236,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431616.4 4625426)
2195,431542.87143,4623997.73965,244,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431542.9 4623998)
2196,431505.57482,4623393.30938,255,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431505.6 4623393)
2197,431467.86609,4622718.32166,306,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431467.9 4622718)
2198,431462.20649,4621750.55508,333,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431462.2 4621751)
2199,431450.72159,4621327.23254,333,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431450.7 4621327)
2200,431447.17022000003,4621103.56689,364,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431447.2 4621104)
2201,429705.29459,4621577.47904,324,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429705.3 4621577)
2202,434388.31153,4623256.98,294,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434388.3 4623257)
2203,433309.23913,4641491.07446,113,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433309.2 4641491)
2204,434732.5541,4623679.56469,260,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434732.6 4623680)
2205,434718.27728,4624078.22901,252,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434718.3 4624078)
2206,434319.7586,4624088.86288,252,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434319.8 4624089)
2207,434363.02605,4622967.60007,294,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434363 4622968)
2208,433947.85096,4622970.02703,294,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433947.9 4622970)
2209,426846.40469,4620840.364,319,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426846.4 4620840)
2210,429474.02692,4619898.54061,392,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429474 4619899)
2211,429686.27061,4619892.76329,409,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429686.3 4619893)
2212,429898.99354,4619881.08886,395,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429899 4619881)
2213,429913.51848,4620310.87259,380,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429913.5 4620311)
2214,429909.25105,4620099.54999,394,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429909.3 4620100)
2215,430334.6382,4620082.08722,395,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430334.6 4620082)
2216,430551.73598,4620148.12941,383,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430551.7 4620148)
2217,430772.72352,4620121.2678,398,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430772.7 4620121)
2218,429465.20524,4619413.65438,417,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429465.2 4619414)
2219,429398.68676,4619300.29233,416,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429398.7 4619300)
2220,429378.43453,4618908.26931,426,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429378.4 4618908)
2221,429581.94691,4618901.09289,426,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429581.9 4618901)
